Observation id,Observation date,Media file,Total length,FPS,Subject,Behavior,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
nest	QA11	20181114	23,2018-11-14 23:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_235112.avi,1097.360,25.0,Queen (97),fillshoneypot,,POINT,258.758,258.758,NA,,
nest	QA11	20181112	23,2018-11-12 23:00:08,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181112_230821.avi,1538.880,25.0,Queen (97),broodmanipulate,,STATE,261.920,300.200,38.280,,
nest	QA11	20181118	14,2018-11-18 14:00:17,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_142552.avi,1055.440,25.0,Queen (97),broodmanipulate,,STATE,264.800,276.840,12.040,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),broodmanipulate,,STATE,266.411,270.159,3.748,,
nest	QA11	20181114	23,2018-11-14 23:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_235112.avi,1097.360,25.0,Queen (97),fillshoneypot,,POINT,269.242,269.242,NA,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),incubate,,STATE,274.161,306.759,32.598,,
nest	QA11	20181118	14,2018-11-18 14:00:17,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_142552.avi,1055.440,25.0,Queen (97),incubate,,STATE,278.480,300.319,21.839,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),incubate,,STATE,280.458,290.432,9.974,,
nest	QA11	20181113	23,2018-11-13 23:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_231103.avi,996.080,25.0,Queen (97),incubate,,STATE,285.520,287.840,2.320,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),incubate,,STATE,289.070,302.496,13.426,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),broodmanipulate,,STATE,289.225,302.145,12.920,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),broodmanipulate,,STATE,290.957,303.404,12.447,,
nest	QA11	20181113	23,2018-11-13 23:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_231103.avi,996.080,25.0,Queen (97),fillshoneypot,,POINT,292.259,292.259,NA,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),broodmanipulate,,STATE,298.065,301.615,3.550,,
nest	QA11	20181114	0,2018-11-14 00:00:36,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_001117.avi,1057.640,25.0,Queen (97),end,,POINT,300.040,300.040,NA,,
nest	QA11	20181112	23,2018-11-12 23:00:08,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181112_230821.avi,1538.880,25.0,Queen (97),end,,POINT,300.280,300.280,NA,,
nest	QA11	20181118	14,2018-11-18 14:00:17,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_142552.avi,1055.440,25.0,Queen (97),end,,POINT,300.320,300.320,NA,,
nest	QA11	20181118	2,2018-11-18 02:00:23,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_022301.avi,947.480,25.0,Queen (97),end,,POINT,300.320,300.320,NA,,
nest	QA11	20181114	4,2018-11-14 04:00:23,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_041211.avi,1144.240,25.0,Queen (97),end,,POINT,300.720,300.720,NA,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),incubate,,STATE,301.616,307.340,5.724,,
nest	QA11	20181119	3,2018-11-19 03:00:41,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_032902.avi,987.120,25.0,Queen (97),end,,POINT,302.146,302.146,NA,,
nest	QA11	20181113	23,2018-11-13 23:00:55,/Volumes/GoogleDrive/.shortcut-targets-by-id/0BxvAlFfkSNK7UVZBbV9heVhLcjQ/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_231103.avi,996.080,25.0,Queen (97),end,,POINT,302.240,302.240,NA,,
nest	QA11	20181113	4,2018-11-13 04:00:57,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181113_040357.avi,1273.400,25.0,Queen (97),end,,POINT,302.497,302.497,NA,,
nest	QA11	20181114	9,2018-11-14 09:00:13,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_091348.avi,1205.000,25.0,Queen (97),end,,POINT,303.405,303.405,NA,,
nest	QA11	20181119	6,2018-11-19 06:00:01,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181119_062943.avi,996.680,25.0,Queen (97),end,,POINT,303.827,303.827,NA,,
nest	QA11	20181114	17,2018-11-14 17:00:37,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_175001.avi,1238.880,25.0,Queen (97),end,,POINT,304.489,304.489,NA,,
nest	QA11	20181118	13,2018-11-18 13:00:20,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_132542.avi,1097.680,25.0,Queen (97),end,,POINT,306.369,306.369,NA,,
nest	QA11	20181114	2,2018-11-14 02:00:04,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181114_021141.avi,1176.960,25.0,Queen (97),end,,POINT,306.760,306.760,NA,,
nest	QA11	20181118	19,2018-11-18 19:00:58,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_192717.avi,812.400,25.0,Queen (97),end,,POINT,307.341,307.341,NA,,
nest	QA11	20181118	22,2018-11-18 22:00:09,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Projects & Experiments/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_nestQA11_1_20181118_222759.avi,995.640,25.0,Queen (97),end,,POINT,308.658,308.658,NA,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,383.176,391.000,7.824,,
for	QA11	20181118	14,2018-11-18 14:00:47,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_142608.avi,2196.290,7.0,Queen (97),pollenforaging,,STATE,555.447,681.996,126.549,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,562.884,596.691,33.807,,
for	QA11	20181114	0,2018-11-14 00:00:50,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_001006.avi,1277.140,14.0,Queen (97),nectarforaging,,STATE,620.844,628.671,7.827,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,638.811,719.545,80.734,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,665.234,685.514,20.280,,
for	QA11	20181118	2,2018-11-18 02:00:10,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_022323.avi,1100.290,14.0,No focal subject,pollenforaging,,STATE,711.973,740.552,28.579,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,720.001,722.351,2.350,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,760.858,763.507,2.649,,
for	QA11	20181118	14,2018-11-18 14:00:47,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_142608.avi,2196.290,7.0,Queen (97),pollenforaging,,STATE,761.148,799.523,38.375,,
for	QA11	20181118	2,2018-11-18 02:00:10,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_022323.avi,1100.290,14.0,No focal subject,pollenforaging,,STATE,798.402,815.453,17.051,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,799.814,812.337,12.523,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,805.385,805.494,0.109,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,805.908,806.044,0.136,,
for	QA11	20181118	14,2018-11-18 14:00:47,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_142608.avi,2196.290,7.0,Queen (97),pollenforaging,,STATE,806.468,814.948,8.480,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,869.922,895.799,25.877,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,882.758,916.785,34.027,,
for	QA11	20181118	14,2018-11-18 14:00:47,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_142608.avi,2196.290,7.0,Queen (97),pollenforaging,,STATE,890.167,923.823,33.656,,
for	QA11	20181118	2,2018-11-18 02:00:10,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181118_022323.avi,1100.290,14.0,No focal subject,pollenforaging,,STATE,905.366,1090.142,184.776,,
for	QA11	20181114	0,2018-11-14 00:00:50,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_001006.avi,1277.140,14.0,Queen (97),nectarforaging,,STATE,1079.755,1091.530,11.775,,
for	QA11	20181114	0,2018-11-14 00:00:50,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_001006.avi,1277.140,14.0,Queen (97),nectarforaging,,STATE,1094.847,1100.229,5.382,,
for	QA11	20181113	23,2018-11-13 23:00:16,/Volumes/GoogleDrive/My Drive/2018.Awesome.Summer.Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181113_230941.avi,1174.430,14.0,Queen (97),nectarforaging,,STATE,1121.191,1148.341,27.150,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,1176.791,1186.566,9.775,,
for	QA11	20181114	0,2018-11-14 00:00:50,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_001006.avi,1277.140,14.0,Queen (97),nectarforaging,,STATE,1184.903,1216.593,31.690,,
for	QA11	20181114	23,2018-11-14 23:00:39,G:/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181114_235409.avi,1287.210,14.0,Queen (97),nectarforaging,,STATE,1225.874,1251.924,26.050,,
for	QA11	20181112	0,2018-11-12 00:00:52,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_001732.avi,1635.070,14.0,Queen (97),nectarforaging,,STATE,1394.686,1615.000,220.314,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,1511.233,1521.888,10.655,,
for	QA11	20181112	23,2018-11-12 23:00:53,/Volumes/GoogleDrive/My Drive/WoodardLab.shared/Kaleigh_Ericas_Awesome_Summer_Experiments/Videos/AllRounds/QA/QA11/05_forQA11_1_20181112_230934.avi,1849.430,14.0,Queen (97),nectarforaging,,STATE,1710.239,1848.164,137.925,,
